concept_actor_chris_wallace	concept_mountain_fox
concept_person_ichiro_suzuki	concept_county_seattle
concept_person_ichiro_suzuki	concept_personmexico_seattle_mariners
concept_person_ingrid_newkirk	concept_female_peta
concept_person_jack_welch	concept_bank_ge
concept_person_jack_welch	concept_bank_general_electric
concept_person_jake_tapper	concept_city_abc
concept_person_jane_friedman	concept_personafrica_harpercollins
concept_person_jeff_zucker	concept_company_nbc_universal001
concept_person_jim_owens	concept_personafrica_caterpillar
concept_person_john001	concept_actor_peter_gabriel
concept_person_john001	concept_actor_stevie_wonder
concept_person_john001	concept_celebrity_sarah_mclachlan
concept_person_john001	concept_comedian_janis_joplin
concept_person_john001	concept_comedian_ringo_starr
concept_person_john001	concept_male_hank_williams
concept_person_john001	concept_male_world
concept_person_john001	concept_musician_billie_holiday
concept_person_john001	concept_musician_muddy_waters
concept_person_john001	concept_person_mozart
concept_person_john001	concept_personus_nina_simone
concept_person_john001	concept_politicianus_john_hiatt
concept_person_john003	concept_arthropod_stones
concept_person_john003	concept_astronaut_tom_jones
concept_person_john003	concept_celebrity_freddie_mercury
concept_person_john003	concept_celebrity_roy_orbison
concept_person_john003	concept_city_band
concept_person_john003	concept_city_bowie
concept_person_john003	concept_comedian_chuck_berry
concept_person_john003	concept_geopoliticalorganization_list
concept_person_john003	concept_musicartist_santana
concept_person_john003	concept_musicartist_steve_earle
concept_person_john003	concept_musician_b_b__king
concept_person_john003	concept_musician_dolly_parton
concept_person_john003	concept_musician_jackson_browne
concept_person_john003	concept_musician_little_richard
concept_person_john003	concept_musician_the_band
concept_person_john003	concept_personcanada_brian_wilson
concept_person_john003	concept_personeurope_james_taylor
concept_person_john003	concept_recordlabel_paul_simon
concept_person_john003	concept_scientist_jerry_garcia
concept_person_john_o_leary	concept_sportsteam_army_black_knights
concept_person_jose_reyes	concept_sportsteam_new_york_mets
concept_person_juliette_binoche	concept_university_national_conservatory_of_dramatic_arts
concept_person_justin_timberlake	concept_musicartist_nsync
concept_person_ken_lay	concept_personasia_enron
concept_person_kenneth_lay	concept_personasia_enron
concept_person_kevin001	concept_male_world
concept_person_larry_ellison	concept_company_oracle
concept_person_les_moonves	concept_televisionnetwork_cbs
concept_person_levi_johnston	concept_school_wasilla_high_school
concept_person_lou_dobbs	concept_politicsblog_cnn
concept_person_macintosh	concept_politician_jobs
concept_person_man	concept_male_world
concept_person_mark001	concept_male_world
concept_person_matt_mullenweg	concept_blog_wordpress
concept_person_matthew_bellamy	concept_celebrity_muse
concept_person_maykel_galindo	concept_sportsteam_chivas_usa
concept_person_mccain	concept_coach_sarah_palin
concept_person_mccain	concept_female_hilary
concept_person_mccain	concept_female_hillary
concept_person_mccain	concept_newspaper_president_elect_barack_obama
concept_person_mccain	concept_person_bill
concept_person_mccain	concept_person_president
concept_person_mccain	concept_personafrica_george_bush
concept_person_mccain	concept_politician_w__bush
concept_person_mccain	concept_politicianus_barack_obama
concept_person_mccain	concept_politicianus_candidate_barack_obama
concept_person_mccain	concept_politicianus_democratic_candidate_barack_obama
concept_person_mccain	concept_politicianus_democratic_nominee_barack_obama
concept_person_mccain	concept_politicianus_democratic_presidential_candidate_barack_obama
concept_person_mccain	concept_politicianus_gov__sarah_palin
concept_person_mccain	concept_politicianus_governor_sarah_palin
concept_person_mccain	concept_politicianus_hillary_clinton
concept_person_mccain	concept_politicianus_mitt_romney
concept_person_mccain	concept_politicianus_mr__obama
concept_person_mccain	concept_politicianus_nominee_barack_obama
concept_person_mccain	concept_politicianus_palin
concept_person_mccain	concept_politicianus_president_bush
concept_person_mccain	concept_politicianus_presidential_candidate_barack_obama
concept_person_mccain	concept_politicianus_rudy_giuliani
concept_person_mccain	concept_politicianus_senator_clinton
concept_person_mccain	concept_politicianus_senator_obama
concept_person_mccain	concept_writer_barak_obama
concept_person_meg_whitman	concept_politician_jobs
concept_person_meyer	concept_animal_head
concept_person_michael002	concept_male_world
concept_person_mike_widomski	concept_personus_fema
concept_person_miley_cyrus	concept_politician_obama
concept_person_mugabe	concept_nongovorganization_zanu_pf
concept_person_natalia_bessmertnova	concept_musicartist_bolshoi_theatre
concept_person_nate_mclouth	concept_city_pittsburgh
concept_person_neil_cavuto	concept_mountain_fox
concept_person_odile_roujol	concept_personcanada_lancome
concept_person_oklahoma_state	concept_coach_mike_gundy
concept_person_otto_ambros	concept_company_ig_farben
concept_person_peter_lynch	concept_company_winn_dixie
concept_person_peter_sands	concept_ceo_standard_chartered
concept_person_philippe_burke	concept_bank_lehman_brothers
concept_person_philippe_burke	concept_person_lehman
concept_person_philippe_val	concept_terroristorganization_charlie_hebdo
concept_person_president	concept_politicianus_rodham_clinton
concept_person_president_bill_clinton	concept_company_clinton
concept_person_ralph_reed	concept_nongovorganization_christian_coalition
concept_person_republican	concept_coach_sarah_palin
concept_person_republican	concept_politicianus_dick_cheney
concept_person_republican	concept_politicianus_gov__sarah_palin
concept_person_republican	concept_politicianus_governor_sarah_palin
concept_person_richard002	concept_city_uk
concept_person_rodriguez	concept_female_yankees
concept_person_ron_meyer	concept_female_universal_studios
concept_person_ronaldo	concept_biotechcompany_portugal
concept_person_ronaldo	concept_bird_star
concept_person_ronaldo	concept_sportsteam_man_utd
concept_person_ryan_church	concept_sportsteam_new_york_mets
concept_person_sam_donaldson	concept_city_abc
concept_person_slobodan_milosevic	concept_personus_yugoslav
concept_person_state	concept_city_centre
concept_person_state	concept_city_districts
concept_person_state	concept_city_resources
concept_person_state	concept_coach_leaders
concept_person_state	concept_criminal_authorities
concept_person_state	concept_governmentorganization_agency
concept_person_state	concept_governmentorganization_department
concept_person_state	concept_monarch_property
concept_person_state	concept_musician_agencies
concept_person_state	concept_personus_officials
concept_person_state	concept_politicianus_fund
concept_person_state	concept_website_technology
concept_person_stephen	concept_male_world
concept_person_t__boone_pickens	concept_personnorthamerica_oil
concept_person_tebow	concept_sportsteam_florida_gators
concept_person_tim_russert	concept_company_nbc
concept_person_tom_brokaw001	concept_musicartist_television
concept_person_tom_friedman	concept_musicartist_times
concept_person_tony_snow	concept_mountain_fox
concept_person_trevor_potter	concept_politicianus_federal_election_commission
concept_personafrica_bret_michaels	concept_amphibian_poison
concept_personafrica_brian_mccann	concept_sportsteam_atlanta_braves
concept_personafrica_brian_mccann	concept_sportsteam_chowan_braves
concept_personafrica_caterpillar	concept_person_jim_owens
concept_personafrica_doug_morris	concept_musician_universal_music_group
concept_personafrica_george_bush	concept_company_clinton
concept_personafrica_george_bush	concept_geopoliticallocation_kerry
concept_personafrica_george_bush	concept_person_mccain
concept_personafrica_jonathan_schwartz	concept_male_sun
concept_personafrica_los_angeles_times	concept_journalist_david_shaw
concept_personafrica_los_angeles_times	concept_journalist_tim_rutten
concept_personafrica_lou_holtz	concept_city_arkansas
concept_personafrica_mark_benjamin	concept_architect_salon
concept_personafrica_marvel	concept_personus_avi_arad
concept_personafrica_mpaa	concept_politicianus_dan_glickman
concept_personafrica_warner_music	concept_ceo_edgar_bronfman
concept_personasia_andre_miller	concept_sportsteam_cavaliers
concept_personasia_anthony_grundy	concept_sportsteam_san_antonio
concept_personasia_chien_ming_wang	concept_sportsteam_yankees
concept_personasia_enron	concept_director_kenneth_lay
concept_personasia_enron	concept_person_jeffrey_skilling
concept_personasia_enron	concept_person_ken_lay
concept_personasia_full_contact	concept_city_home
concept_personasia_rick_ankiel	concept_sportsteam_st___louis_cardinals
concept_personasia_sanjay_kumar	concept_musicartist_ca
concept_personasia_site	concept_city_download
concept_personasia_xie_fuzhan	concept_organization_nbs
concept_personaustralia_arjen_robben	concept_sportsteam_real_madrid
concept_personaustralia_brian_mcbride	concept_sportsteam_chicago_fire
concept_personaustralia_derek_jeter	concept_female_yankees
concept_personaustralia_federal	concept_governmentorganization_regulations
concept_personaustralia_gary_neville	concept_sportsteam_man_utd
concept_personaustralia_jack_johnson	concept_sportsteam_la_clippers
concept_personaustralia_jack_johnson	concept_sportsteam_los_angeles_clippers
concept_personaustralia_jack_johnson	concept_sportsteam_los_angeles_lakers
concept_personaustralia_jim_miller	concept_sportsteam_red_sox
concept_personaustralia_jobs	concept_company_pixar
concept_personaustralia_jobs	concept_publication_people_
concept_personaustralia_joe_johnson	concept_sportsteam_atlanta_thrashers
concept_personaustralia_joe_johnson	concept_sportsteam_hawks
concept_personaustralia_john_nash	concept_university_carnegie_mellon
concept_personaustralia_josh_johnson	concept_sportsteam_marlins
concept_personaustralia_kris_boyd	concept_sportsteam_new_york_giants
concept_personaustralia_kris_boyd	concept_sportsteam_new_york_jets
concept_personaustralia_mark_teixeira	concept_female_yankees
concept_personaustralia_mike_jackson	concept_biotechcompany_autonation
concept_personaustralia_richard_taylor	concept_organization_international_hydropower_association
concept_personaustralia_ruud_van_nistelrooy	concept_sportsteam_real_madrid
concept_personaustralia_smith	concept_animal_head
concept_personcanada_bernard_ebbers	concept_company_worldcom
concept_personcanada_david_byrne	concept_actor_talking_heads
concept_personcanada_david_byrne	concept_city_heads
concept_personcanada_diane_sawyer	concept_city_abc
concept_personcanada_elizabeth_vargas	concept_city_abc
concept_personcanada_howard_cosell	concept_personaustralia_sports
concept_personcanada_james_mullen	concept_professionalorganization_biogen_idec
concept_personcanada_john_ray	concept_newspaper_itv
concept_personcanada_les_paul	concept_organization_epiphone
concept_personcanada_mike_mussina	concept_female_yankees
concept_personcanada_peter_jennings	concept_city_abc
concept_personcanada_post	concept_scientist_howard_kurtz
concept_personcanada_robert_kraft	concept_sportsteam_new_england_patriots
concept_personcanada_utv	concept_director_ronnie_screwvala
concept_personeurope_david_beckham	concept_sportsteam_man_utd
concept_personeurope_david_miller	concept_sportsteam_raptors
concept_personeurope_donald_trump	concept_company_trump_organization
concept_personeurope_evan_dando	concept_musicartist_lemonheads
concept_personeurope_fernando_torres	concept_sportsteam_liverpool
concept_personeurope_fernando_torres	concept_sportsteam_liverpool_john_moores_university
concept_personeurope_fernando_torres	concept_sportsteam_liverpool_university
concept_personeurope_henry_rollins	concept_comedian_black_flag
concept_personeurope_james_wright	concept_university_villanova
concept_personeurope_julie_aigner_clark	concept_company_baby_einstein
concept_personeurope_kenneth	concept_university_junior_college
concept_personeurope_marian_hossa	concept_sportsteam_blackhawks
concept_personeurope_marian_hossa	concept_sportsteam_chicago_cubs
concept_personeurope_owen_hargreaves	concept_sportsteam_man_utd
concept_personeurope_robbie_fowler	concept_sportsteam_liverpool
concept_personeurope_robbie_fowler	concept_sportsteam_liverpool_john_moores_university
concept_personeurope_robbie_fowler	concept_sportsteam_liverpool_university
concept_personeurope_scott_carson	concept_ceo_boeing
concept_personeurope_stephanie_kwolek	concept_county_dupont
concept_personeurope_william_paley	concept_televisionnetwork_cbs
concept_personmexico_adam_dunn	concept_sportsteam_arizona_diamond_backs
